review_id,user_id,hotel_id,review_date,score_overall,score_cleanliness,score_comfort,score_facilities,score_location,score_staff,score_value_for_money,review_text,hotel_name,city,country_x,star_rating,lat,lon,cleanliness_base,comfort_base,facilities_base,location_base,staff_base,value_for_money_base,user_gender,country_y,age_group,traveller_type,join_date
36472,1962,25,2022-03-12,9.0,9.8,9.8,8.6,8.8,8.7,8.2,Knowledge too start keep money. Image use leg dog always value little. Them particularly require yourself enter group.,The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Female,United States,35-44,Couple,2022-04-26
36473,1932,16,2022-12-04,9.0,8.6,8.9,9.2,9.4,9.4,8.1,"Collection bit current now somebody from reveal his.
Cell ago make fish guess lot per we.",Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Male,China,35-44,Business,2022-06-07
36474,84,1,2021-06-16,8.9,9.3,8.5,9.2,9.5,9.1,8.0,"Carry recent close shake large teacher. Animal soon early Republican.
Knowledge campaign police least. Learn southern many. Fill give above before.",The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Female,United Arab Emirates,35-44,Family,2022-01-16
36475,1171,6,2022-12-05,9.0,9.8,8.9,8.9,9.8,8.5,7.9,Institution seek rate. Toward feeling Congress there newspaper grow talk. Stage to follow more.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Male,Germany,35-44,Couple,2025-07-18
36476,686,5,2023-04-26,9.3,9.4,8.7,9.5,8.4,10.0,9.4,Ability investment later major then center. List campaign firm. Specific store morning away.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Male,United Kingdom,35-44,Solo,2024-04-05
36477,1334,17,2020-06-12,8.9,9.2,9.4,8.7,8.6,8.7,8.7,Size piece billion television product. Treatment certainly main from quite product event. Mention ask rather apply practice do.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,Brazil,35-44,Couple,2023-01-15
36478,963,20,2023-11-12,8.9,8.5,8.5,8.6,9.0,9.7,9.0,Skill art full choose hand cold kid. Especially deep daughter. Politics must development situation under Republican investment.,The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Female,United Kingdom,55+,Solo,2023-03-23
36479,1890,6,2022-07-01,8.9,9.0,8.8,8.8,9.4,9.2,7.6,"Theory door speak agree out practice.
Security sometimes discussion right happen authority.
Way seven community. Near conference difference teacher.",Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Female,United States,35-44,Business,2022-08-26
36480,1306,21,2023-07-06,8.9,8.9,8.6,9.5,8.6,9.2,8.6,Cold owner media such modern. Western difficult south must Mrs. Else career movement thus choice it answer. Sea provide group situation seem level.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Female,Brazil,45-54,Family,2022-12-22
36481,1746,15,2022-09-30,8.9,8.5,8.7,9.0,9.7,9.1,7.5,White some vote defense great. Put item poor decide office task president. Join right do suggest model picture.,Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Male,Thailand,25-34,Business,2021-06-18
36482,984,23,2023-03-20,8.9,9.0,8.8,9.0,8.6,9.0,9.0,Fund up participant three any. Quality condition lose. Music figure difficult claim keep alone throughout.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Female,Russia,25-34,Family,2023-04-09
36483,290,4,2024-02-02,9.0,10.0,9.0,8.8,8.7,8.9,8.1,Others whom truth two new responsibility study meeting. Future audience find growth particular chair visit. Term because nature fight popular sound.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Male,Japan,25-34,Couple,2020-11-11
36484,1564,5,2025-08-08,9.1,9.2,9.1,9.3,8.8,9.7,8.7,"Yet seek campaign too eat. Art leave employee Democrat hour loss.
Prove now us already year that person. Type business want modern represent air.",The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Female,China,25-34,Solo,2024-07-28
36485,866,22,2021-06-06,9.0,9.3,8.8,9.3,9.0,9.3,8.5,Local international mother firm. Actually resource may character task war. Threat especially sense across key morning.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Other,Thailand,18-24,Family,2023-08-13
36486,694,24,2020-07-04,8.6,8.8,8.8,8.0,9.2,8.6,8.0,"Exist face factor. Area investment street trip what deep start seek.
Operation month dog station. Performance though never.",The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Male,Brazil,25-34,Couple,2021-11-11
36487,87,16,2022-04-28,9.0,8.6,9.3,8.7,8.7,9.2,9.4,Example community material but. Name south south food. Bill material concern through.,Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Female,Germany,18-24,Solo,2022-03-07
36488,984,13,2022-05-28,9.0,9.6,8.8,8.7,9.2,9.2,8.2,Power wide campaign factor possible let hard. Station guy during size.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Female,Russia,25-34,Family,2023-04-09
36489,1259,14,2020-06-23,9.1,9.7,9.5,8.6,9.4,9.0,8.0,Model medical idea among future statement. Form human his husband local.,Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Other,Thailand,25-34,Couple,2022-06-05
36490,361,25,2025-05-23,9.0,9.3,8.9,8.3,8.5,9.6,9.2,Trial civil travel friend give important. Property including his rock. Arrive those cover consider teacher where.,The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Male,France,35-44,Solo,2023-09-23
36491,1430,11,2025-03-28,9.1,9.3,8.8,9.6,8.7,8.5,9.4,Social loss of seven old much sure. Probably sit author democratic office current man on. Water under power subject to next.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Female,United Kingdom,45-54,Family,2022-07-07
36492,1145,25,2025-05-29,9.2,9.0,9.0,8.8,9.5,9.3,9.3,"Day tax direction talk.
Direction public affect beyond learn. Personal away low defense catch fill.",The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Female,United States,45-54,Solo,2023-10-15
36493,793,13,2024-01-22,8.8,8.9,8.1,8.5,8.9,9.2,8.8,"Almost star west all. Notice class look.
Adult show investment. Source discover wear government.
Than smile type education involve.",The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,Germany,45-54,Solo,2023-08-31
36494,1569,10,2021-07-08,9.1,9.8,9.5,9.1,8.1,9.4,8.5,Important far year scene ahead clearly rule. Draw card house key check thought beyond break.,The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Male,Japan,35-44,Family,2025-06-24
36495,588,13,2020-11-19,8.8,8.2,8.5,8.9,9.3,9.2,8.6,Manager hour low figure picture school. Crime discussion lot follow. Factor dream perhaps wish option. Figure class life pretty tax step have.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,United States,18-24,Solo,2022-05-26
36496,1009,14,2021-08-02,9.0,8.4,8.6,8.6,9.8,9.4,8.9,Time history site. Artist mean person population physical first heart cause. Point season break position join.,Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Male,Canada,35-44,Solo,2024-06-20
36497,795,20,2021-01-16,8.9,8.9,9.0,8.7,9.5,8.9,8.4,"General mean PM edge lawyer so explain. None during easy speak serve list.
Shoulder bag pretty old investment success ability.",The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Male,Japan,35-44,Couple,2025-04-22
36498,626,10,2022-05-15,8.8,8.8,8.6,8.7,8.6,9.1,8.9,May sit page new manage its term. Speak quite no participant listen seat.,The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Female,Russia,35-44,Solo,2024-05-07
36499,500,22,2020-01-08,9.2,8.7,9.1,9.2,10.0,9.2,8.2,Let especially including. Dark nothing wait business rather college produce. Phone grow anyone ever on.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Male,Japan,35-44,Business,2024-11-17
36500,775,17,2023-01-04,9.0,9.1,8.9,9.2,9.3,9.0,8.8,Beautiful until test product commercial year. Outside executive daughter probably president movement.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,United States,25-34,Solo,2021-10-26
36501,606,2,2024-06-14,8.8,8.2,8.9,8.9,9.7,9.0,7.2,Thousand case style show. Conference institution along smile data commercial although.,The Royal Compass,London,United Kingdom,5,51.5072,-0.1276,9.0,9.2,8.8,9.4,9.0,7.9,Other,Japan,25-34,Business,2021-01-19
36502,706,4,2022-05-05,8.7,8.8,8.9,9.0,8.7,9.2,7.3,Decide onto generation shake wait. Live list cover town north majority various. Air sort girl government design.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Female,Germany,45-54,Business,2021-03-30
36503,1191,6,2024-03-11,9.1,9.7,9.6,8.5,9.7,8.8,7.9,Floor son into hotel gun realize be. Laugh year green feeling. In five difficult money event difficult.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Female,Canada,55+,Couple,2020-12-01
36504,1238,24,2024-01-10,8.8,9.5,8.6,9.3,8.2,9.1,8.2,Mind team federal have force yeah environmental. Experience laugh forward fill. Woman only finish hot while.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Male,India,25-34,Family,2021-09-20
36505,304,8,2022-12-02,8.8,9.3,8.7,7.7,9.2,8.7,8.7,State laugh her down. Else ever eight his sit.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,United States,35-44,Couple,2021-12-04
36506,1510,3,2024-07-03,8.8,8.9,8.7,8.0,9.6,9.2,8.3,Modern herself management member fall country. Teacher decide natural worry federal ever dinner forward.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,United States,35-44,Solo,2021-01-22
36507,1754,13,2022-12-02,9.0,9.3,8.5,8.7,9.3,9.1,9.2,Audience dark heavy control account town increase standard. Which model food evening everything himself.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Female,China,35-44,Family,2023-10-10
36508,669,13,2022-07-25,9.0,9.7,8.7,9.5,8.8,8.5,8.4,"Off who fill low spring enjoy hospital relate. Others well join themselves.
Professional science general drive.",The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,China,18-24,Family,2023-05-21
36509,575,10,2023-05-13,9.0,8.9,8.5,9.2,8.6,9.3,9.2,"Whom middle stock again support. Policy long decade stop. Trip political interesting.
Experience position degree around official mission mission.",The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Male,United States,35-44,Solo,2020-09-05
36510,1974,20,2021-09-22,8.9,8.2,8.8,8.8,9.8,8.9,8.3,"News away show heavy worker. Environment accept nor.
Speech benefit weight.
Ask picture performance before so debate often. Him huge free can.",The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Male,United States,35-44,Business,2023-01-19
36511,1367,4,2021-01-13,8.8,10.0,9.2,8.2,8.5,8.6,8.1,His through recently resource party maintain how. Suffer upon debate part key perhaps heart occur.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Male,China,25-34,Couple,2023-03-13
36512,1815,6,2024-04-01,9.3,9.2,9.3,9.6,9.7,9.4,8.9,Time we front field. Appear trial material live buy. Brother size bag tax.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Male,United Kingdom,25-34,Family,2024-05-23
36513,1060,10,2020-09-19,9.1,9.3,9.1,9.8,8.1,8.9,9.4,Near police after daughter customer away central. Both represent deal response upon enter smile.,The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Other,United Kingdom,45-54,Family,2024-04-02
36514,1709,10,2024-11-03,8.7,8.7,9.0,8.9,8.7,8.8,8.0,Fine child language majority heart she subject. Care spend which. Institution per deep back late onto loss.,The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Female,United Kingdom,35-44,Business,2022-12-26
36515,1187,11,2022-08-29,8.9,8.8,8.4,9.3,9.7,8.9,8.0,"Throughout value as. According new begin central Mrs accept lawyer customer.
Require scientist return. Matter class poor himself choice during treat.",The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Male,Mexico,18-24,Business,2025-07-21
36516,179,8,2024-06-12,9.0,9.2,8.9,8.6,9.7,8.5,8.7,So truth owner success. Significant me control people official most already order. Stock spring no report ready two him.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Male,France,45-54,Couple,2025-07-06
36517,48,3,2022-08-06,9.1,8.7,9.1,8.5,9.8,9.8,8.7,Leg stop wear free hand apply sport red.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,New Zealand,45-54,Solo,2025-04-18
36518,1647,24,2024-08-26,8.6,8.9,9.0,8.1,8.9,8.2,8.5,Explain leave brother easy past player upon fine. Tree morning camera whose. Evening player treat Democrat.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Female,United States,18-24,Couple,2022-08-20
36519,1351,14,2024-09-17,9.0,9.0,8.6,9.2,9.1,8.6,9.2,"Address throughout prevent real surface. True drop which page type. Development join near west.
Program short receive claim nor executive standard.",Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Other,United States,55+,Family,2024-10-12
36520,580,11,2021-10-03,9.1,9.2,9.1,9.2,9.2,9.2,8.9,Benefit continue general ability give. Skin check trip. With fine six tend political eye.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Male,Spain,25-34,Solo,2023-10-09
36521,1106,18,2023-08-27,8.7,9.1,9.5,8.2,8.9,8.5,7.9,News past particular generation help stock. Anything play body instead. Be thank create trade receive compare piece.,Nile Grandeur,Cairo,Egypt,5,30.0444,31.2357,8.8,8.7,8.6,9.1,8.7,8.4,Female,Spain,25-34,Couple,2023-04-07
36522,1819,16,2025-10-01,9.1,9.0,9.0,9.5,9.4,9.4,7.5,"School realize national at arrive certain during help. Test wait sell. Tell better country.
Cold know organization piece. Race because ahead spring.",Han River Oasis,Seoul,South Korea,5,37.5665,126.978,9.3,9.4,9.1,8.9,9.3,8.5,Female,China,55+,Business,2023-01-07
36523,873,15,2020-08-08,9.0,9.3,9.2,9.1,8.7,9.2,8.5,"Yes teach total nice kind. Environmental behind glass try kitchen about.
Occur college prevent nothing oil letter receive never.",Table Mountain View,Cape Town,South Africa,5,-33.9249,18.4241,9.0,9.2,8.8,9.5,9.2,8.4,Female,Turkey,45-54,Family,2022-06-15
36524,1982,14,2023-06-25,9.2,9.6,9.8,8.7,9.4,8.9,8.5,"Example box or there coach. Figure themselves high determine degree ago detail.
Himself sense move political operation.",Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Male,New Zealand,25-34,Couple,2021-06-29
36525,521,7,2025-01-23,8.8,8.9,9.4,8.3,9.1,8.6,8.0,Two morning visit suffer. Again represent soldier want history. Low last quality despite method form.,Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Other,France,35-44,Couple,2021-09-12
36526,1638,11,2024-03-09,9.1,9.8,9.3,9.4,8.9,8.9,8.4,Great drug industry manage wrong people together term. System son music teach herself fill.,The Bund Palace,Shanghai,China,5,31.2304,121.4737,9.1,9.0,9.2,9.6,9.0,8.9,Male,United States,25-34,Family,2020-12-17
36527,1103,10,2022-03-28,9.0,8.5,9.2,8.4,9.0,9.2,9.6,Pretty network build property wonder several force. Message determine nothing Democrat finish task involve. Front direction unit next goal.,The Maple Grove,Toronto,Canada,5,43.6532,-79.3832,9.4,9.3,9.2,8.8,9.2,8.8,Male,United States,25-34,Solo,2025-08-05
36528,323,1,2023-04-19,8.6,8.5,8.7,8.3,9.3,8.7,8.3,Talk itself ground. Sound side authority fall minute.,The Azure Tower,New York,United States,5,40.758,-73.9855,9.1,8.8,8.9,9.5,8.6,8.0,Male,France,45-54,Solo,2024-10-24
36529,64,17,2024-12-27,8.9,9.0,8.8,8.7,9.7,8.9,8.0,Yourself wear within can. Close teach art whether soldier whatever audience.,Kremlin Suites,Moscow,Russia,5,55.7558,37.6173,9.1,9.3,9.0,9.0,9.1,8.6,Female,United States,45-54,Business,2021-12-03
36530,1889,25,2020-03-20,8.9,9.2,9.2,8.1,9.3,8.5,8.9,Piece low serve become and south.,The Kiwi Grand,Wellington,New Zealand,5,-41.2865,174.7762,9.3,9.2,9.1,9.0,9.1,8.8,Male,Germany,25-34,Couple,2024-10-10
36531,1943,13,2020-11-19,9.1,9.1,8.7,8.0,9.4,9.5,9.4,Over fish tell fight toward. It shake pretty million here available mean.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,France,35-44,Solo,2025-01-23
36532,486,24,2023-09-09,8.6,8.1,8.5,8.2,9.6,9.1,7.8,In audience through PM. Stop production know experience prevent sit.,The Savannah House,Lagos,Nigeria,5,6.5244,3.3792,8.7,8.6,8.5,8.9,8.6,8.4,Male,United States,18-24,Business,2024-05-20
36533,1101,20,2024-12-06,9.1,9.7,9.4,8.6,9.2,8.8,8.4,"Consider produce building deal. Start green area answer rest lay of.
Science step concern degree dinner rate.",The Orchid Palace,Bangkok,Thailand,5,13.7563,100.5018,9.0,9.2,9.1,9.4,9.1,8.6,Female,Argentina,25-34,Couple,2025-06-04
36534,987,13,2023-04-23,9.0,9.0,8.2,8.2,9.6,9.6,9.3,Question soldier some lawyer type think. Business professor particularly particular.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Other,Germany,25-34,Solo,2024-08-07
36535,1879,5,2025-09-27,9.4,9.4,9.3,9.5,9.3,9.9,9.2,Focus not common create give benefit where. Edge thank society majority rate sell old.,The Golden Oasis,Dubai,United Arab Emirates,5,25.2769,55.2962,9.3,9.5,9.6,8.9,9.4,8.5,Other,Spain,45-54,Solo,2025-07-24
36536,637,18,2025-05-02,8.6,8.0,8.9,8.3,9.4,8.9,7.7,"Above as poor name name together what family. Guess phone require woman middle at. Kind interview executive someone.
Bill forward claim positive.",Nile Grandeur,Cairo,Egypt,5,30.0444,31.2357,8.8,8.7,8.6,9.1,8.7,8.4,Female,Australia,25-34,Business,2023-07-10
36537,1854,13,2022-04-02,8.9,9.2,8.7,8.5,9.6,8.7,8.5,Serve main everybody far determine. Third firm real make tree especially first foot. Begin once send number experience appear suggest large.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Female,United States,35-44,Couple,2023-10-03
36538,934,4,2023-10-10,9.0,8.7,8.2,9.7,9.2,9.7,8.0,Should shake road language kitchen amount energy. There soon child down.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Female,China,25-34,Business,2021-09-03
36539,786,13,2025-07-09,8.8,9.1,8.2,8.2,8.7,9.2,9.1,Bill themselves newspaper debate woman woman. Cover election value up everything possible. Father leader high.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Female,Germany,45-54,Solo,2024-02-08
36540,1056,13,2023-08-02,8.8,8.4,8.1,8.1,9.5,9.6,8.7,Cause theory fine never collection weight. Rich year well particularly.,The Gateway Royale,Mumbai,India,5,19.076,72.8777,8.9,8.8,8.7,9.2,8.8,8.6,Male,Italy,25-34,Solo,2025-04-19
36541,11,22,2023-08-26,9.1,9.2,9.9,8.7,9.2,8.7,8.4,Phone deal Republican meet. Among scientist low economy. Early traditional down heavy the piece yard.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Other,China,25-34,Couple,2022-02-25
36542,576,6,2020-05-14,9.0,8.9,9.8,8.2,9.8,9.2,7.9,Option subject who. Include bring speech successful. Treat officer service sing purpose follow practice.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Male,United Kingdom,45-54,Couple,2022-07-16
36543,19,23,2023-07-26,8.9,9.7,8.7,8.6,8.9,9.1,8.2,Area strong guess among. Develop want manage population say.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,Australia,35-44,Couple,2021-11-26
36544,1392,3,2024-01-21,9.0,8.4,8.6,8.5,9.9,9.8,8.8,Your position example season increase. By with whom as. Spring rise special sea old laugh stay ever.,L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Other,New Zealand,35-44,Solo,2023-02-01
36545,1740,3,2025-03-30,9.1,9.6,9.9,8.5,9.3,8.8,7.9,"Right gas beyond might.
Let left eight north school yes person which. Third among law many. Often behind record hospital spring rate.",L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Female,United Kingdom,25-34,Couple,2021-05-01
36546,1439,23,2025-06-10,8.8,9.2,9.3,8.0,9.0,8.5,8.7,Yeah seek until see film goal. Allow daughter never good five. Knowledge glass mention believe number notice forward.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Other,New Zealand,35-44,Couple,2021-04-19
36547,1193,14,2021-11-26,9.2,9.4,9.0,9.0,9.6,9.4,9.0,Care part sort. Everyone institution customer change thank someone on. Tell lot road yes.,Colosseum Gardens,Rome,Italy,5,41.9028,12.4964,9.2,9.1,8.9,9.8,9.0,8.7,Female,Australia,55+,Family,2020-09-24
36548,1019,3,2020-11-16,9.0,8.3,9.4,9.1,9.4,9.5,8.0,"Interest something sign. Fund grow tough hit office there despite. Population with few.
Executive none soon safe ago. Look beyond serious price.",L'Étoile Palace,Paris,France,5,48.8566,2.3522,8.8,9.4,8.7,9.6,9.3,8.1,Male,Turkey,25-34,Business,2025-02-14
36549,462,7,2022-02-27,9.2,9.7,9.7,8.2,9.6,8.5,8.8,"Must very ok. Traditional must set indeed. Animal television year.
Can fine firm ahead eight allow.",Sydney Harbour Grand,Sydney,Australia,5,-33.8651,151.2099,8.9,9.0,8.5,9.8,8.9,8.4,Male,New Zealand,25-34,Couple,2021-02-24
36550,984,8,2024-06-20,8.9,9.3,8.9,9.2,8.8,8.4,8.7,Lawyer mention before these to security. Girl whole wall ever today also. Quite Mrs plant present through.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Female,Russia,25-34,Family,2023-04-09
36551,1367,23,2022-03-08,8.7,8.8,9.4,8.1,8.7,8.4,8.4,"North cover actually institution. Sometimes them clearly. Cut during house will nearly then defense produce.
Government day themselves ball create.",Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,China,25-34,Couple,2023-03-13
36552,14,21,2022-02-24,9.1,9.7,8.7,8.8,9.3,8.9,8.9,Book weight sport reality. They include speak your. American Republican term why strong among.,The Bosphorus Inn,Istanbul,Turkey,5,41.0082,28.9784,9.1,9.0,8.8,9.3,8.9,8.5,Male,United States,18-24,Family,2021-06-29
36553,334,4,2021-05-20,8.7,9.1,8.6,8.8,8.5,9.3,7.5,Walk recent entire look fill feel. Wait almost sport various catch cold change old.,Kyo-to Grand,Tokyo,Japan,5,35.6895,139.6917,9.6,9.0,9.3,8.5,9.5,8.2,Male,France,45-54,Business,2024-05-16
36554,1065,23,2024-01-30,8.8,8.9,8.6,9.1,8.4,9.1,8.5,Exist miss ever share argue ability get. Finally coach memory approach full let teach.,Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Female,United States,25-34,Family,2023-10-14
36555,736,9,2023-02-28,8.9,8.9,8.8,8.9,8.6,9.0,9.2,Appear involve catch compare sort special. Job list career bed cultural apply.,Berlin Mitte Elite,Berlin,Germany,5,52.52,13.405,9.3,9.2,9.0,9.1,9.1,8.7,Female,United Kingdom,45-54,Solo,2024-02-10
36556,949,23,2024-10-30,9.0,9.7,8.6,9.5,8.6,8.4,9.0,"Paper cost finish. Ago future management throughout meeting spring.
Most page someone including away husband game. Speak director defense wind prove.",Tango Boutique,Buenos Aires,Argentina,5,-34.6037,-58.3816,8.9,8.8,8.7,9.0,8.8,8.7,Male,United States,18-24,Family,2023-10-21
36557,1003,8,2025-05-06,8.9,9.2,9.3,7.8,9.4,8.5,8.7,Thought sister music quickly director out gun. Structure total various lot per current president.,Copacabana Lux,Rio de Janeiro,Brazil,5,-22.9068,-43.1729,9.0,8.7,8.6,9.5,8.8,8.6,Female,Germany,25-34,Couple,2021-01-28
36558,1520,12,2024-06-23,8.9,9.5,9.7,8.1,9.1,8.6,7.9,New property if. Pay population glass action social. Institution respond guess concern somebody right discover.,Aztec Heights,Mexico City,Mexico,5,19.4326,-99.1332,8.7,8.9,8.5,9.0,8.7,8.5,Female,United Arab Emirates,25-34,Couple,2023-08-18
36559,1643,19,2024-12-08,9.2,9.6,9.2,8.4,9.9,9.1,8.7,Effort baby eye once travel understand detail. Suddenly floor cup.,Gaudi's Retreat,Barcelona,Spain,5,41.3851,2.1734,9.2,9.1,8.9,9.7,9.0,8.8,Female,United States,45-54,Couple,2024-07-03
36560,1856,6,2024-09-04,8.9,8.1,9.2,9.2,9.4,9.0,7.7,Go through require cover large pattern money. Walk lot seem. Machine rule recently form ball whose.,Marina Bay Zenith,Singapore,Singapore,5,1.29027,103.851959,9.2,9.1,9.4,9.7,9.1,8.3,Female,United Kingdom,35-44,Business,2021-08-21
36561,406,22,2020-04-18,9.1,8.7,8.8,8.3,9.9,9.8,8.9,Professor career face then give difficult in that. Born crime fight firm. Give democratic point middle.,Canal House Grand,Amsterdam,Netherlands,5,52.3676,4.9041,9.4,9.1,9.0,9.6,9.2,8.9,Female,Australia,25-34,Solo,2021-12-11
